Rk;Player;Pos;Age;Tm;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS
502;Yuta Watanabe;SF;28;3;58;1;16;2;4;0.491;1;2.3;0.444;0.9;1.7;0.557;0.621;0.6;0.8;0.723;0.5;1.9;2.4;0.8;0.4;0.3;0.4;1.4;5.6
503;Lindy Waters III;SG;25;21;41;0;13;1.7;4.3;0.393;1.4;4;0.358;0.3;0.4;0.75;0.556;0.4;0.5;0.8;0.4;1.4;1.8;0.7;0.3;0.3;0.2;1;5.2
504;Trendon Watford;PF;22;25;62;12;19.1;2.9;5.2;0.56;0.4;1;0.391;2.5;4.2;0.602;0.599;1.2;1.6;0.72;0.7;3.2;3.8;2.1;0.5;0.2;1.1;1.9;7.4
505;Peyton Watson;SG;20;8;23;2;8.1;1.3;2.6;0.492;0.3;0.6;0.429;1;2;0.511;0.542;0.5;0.9;0.55;0.3;1.3;1.6;0.5;0.1;0.5;0.3;0.6;3.3
506;Blake Wesley;SG;19;27;37;1;18.1;1.9;5.8;0.321;0.5;1.4;0.385;1.3;4.4;0.301;0.367;0.7;1.2;0.591;0.3;1.9;2.2;2.7;0.7;0.1;1.8;1.8;5
507;Russell Westbrook;PG;34;0;73;24;29.1;5.9;13.6;0.436;1.2;3.9;0.311;4.7;9.7;0.487;0.481;2.8;4.3;0.656;1.2;4.6;5.8;7.5;1;0.5;3.5;2.2;15.9
507;Russell Westbrook;PG;34;14;52;3;28.7;5.8;14;0.417;1.2;4.1;0.296;4.6;9.9;0.467;0.46;3;4.6;0.655;1.1;5;6.2;7.5;1;0.4;3.5;2.3;15.9
507;Russell Westbrook;PG;34;13;21;21;30.2;6.1;12.5;0.489;1.2;3.5;0.356;4.9;9;0.54;0.538;2.4;3.6;0.658;1.4;3.4;4.9;7.6;1.1;0.5;3.4;2;15.8
508;Coby White;SG;22;5;74;2;23.4;3.6;8;0.443;1.7;4.6;0.372;1.8;3.4;0.54;0.551;0.8;0.9;0.871;0.2;2.6;2.9;2.8;0.7;0.1;1;1.6;9.7
509;Derrick White;SG;28;2;82;70;28.3;4.3;9.2;0.462;1.8;4.8;0.381;2.5;4.5;0.548;0.56;2;2.3;0.875;0.6;2.9;3.6;3.9;0.7;0.9;1.2;2.2;12.4
510;Jack White;SF;25;8;17;0;3.9;0.5;1.1;0.421;0.2;0.5;0.333;0.3;0.6;0.5;0.5;0.1;0.2;0.667;0.4;0.6;1;0.2;0.2;0.1;0.1;0.5;1.2
511;Joe Wieskamp;SF;23;28;9;0;5.6;0.3;1.6;0.214;0.3;1.3;0.25;0;0.2;0;0.321;0;0;0;0;0.4;0.4;0.3;0;0;0.1;0.3;1
512;Aaron Wiggins;SG;24;21;70;14;18.5;2.7;5.2;0.512;0.7;1.7;0.393;2;3.4;0.573;0.579;0.8;1;0.831;1;2;3;1.1;0.6;0.2;0.8;1.6;6.8
513;Andrew Wiggins;SF;27;10;37;37;32.2;6.8;14.3;0.473;2.4;6.1;0.396;4.4;8.2;0.53;0.557;1.2;1.9;0.611;1.6;3.4;5;2.3;1.2;0.8;1.3;2.9;17.1
514;Lindell Wigginton;PG;24;17;7;1;12.4;2.6;5.3;0.486;0.9;2.6;0.333;1.7;2.7;0.632;0.568;1.1;1.3;0.889;0;1;1;2;0;0.3;1.7;1;7.1
515;Alondes Williams;SG;23;3;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0
516;Donovan Williams;SG;21;1;2;0;2;1;2.5;0.4;0;1;0;1;1.5;0.667;0.4;0;0;0;0;1;1;0;0;0;0;0;2
517;Grant Williams;PF;24;2;79;23;25.9;2.7;6;0.454;1.5;3.7;0.395;1.3;2.3;0.546;0.575;1.2;1.5;0.77;1.1;3.5;4.6;1.7;0.5;0.4;1;2.4;8.1
518;Jalen Williams;SG;21;21;75;62;30.3;5.5;10.6;0.521;1;2.7;0.356;4.5;7.9;0.579;0.567;2.1;2.5;0.812;1.1;3.4;4.5;3.3;1.4;0.5;1.6;2.5;14.1
519;Jaylin Williams;PF;20;21;49;36;18.7;2.1;4.8;0.436;0.9;2.3;0.407;1.1;2.5;0.463;0.534;0.8;1.1;0.704;0.9;4;4.9;1.6;0.6;0.2;0.8;2.3;5.9
520;Jeenathan Williams;SG;23;25;5;4;25.4;4.8;7.8;0.615;0.6;1.6;0.375;4.2;6.2;0.677;0.654;0.4;0.6;0.667;2;1;3;2;0.6;0.4;0.8;2.6;10.6
521;Kenrich Williams;PF;28;21;53;10;22.8;3.4;6.5;0.517;0.9;2.5;0.373;2.4;4;0.608;0.59;0.3;0.7;0.436;1.8;3.1;4.9;2;0.8;0.3;0.6;2.1;8
522;Mark Williams;C;21;4;43;17;19.3;3.7;5.8;0.637;0;0;0;3.7;5.8;0.637;0.637;1.6;2.3;0.691;2.2;4.9;7.1;0.4;0.7;1;0.9;2.2;9
523;Patrick Williams;PF;21;5;82;65;28.3;3.8;8.3;0.464;1.4;3.4;0.415;2.4;4.9;0.498;0.549;1.1;1.3;0.857;1;3;4;1.2;0.9;0.9;1.2;1.8;10.2
524;Robert Williams;C;25;2;35;20;23.5;3.6;4.9;0.747;0;0;0;3.6;4.8;0.751;0.747;0.7;1.2;0.61;3;5.4;8.3;1.4;0.6;1.4;1;1.9;8
525;Vince Williams Jr.;SG;22;15;15;1;7;0.8;2.7;0.3;0.3;1.9;0.143;0.5;0.8;0.667;0.35;0.1;0.1;1;0.3;0.7;1;0.3;0.4;0.1;0.3;0.8;2
526;Ziaire Williams;SF;21;15;37;4;15.2;2.3;5.3;0.429;0.7;2.6;0.258;1.6;2.7;0.596;0.492;0.5;0.6;0.773;0.4;1.7;2.1;0.9;0.4;0.2;1;1.6;5.7
527;Zion Williamson;PF;22;19;29;29;33;9.8;16.2;0.608;0.2;0.7;0.368;9.6;15.5;0.618;0.615;6.1;8.6;0.714;2;5;7;4.6;1.1;0.6;3.4;2.2;26
528;Dylan Windler;SF;26;6;3;0;3.3;0.7;1;0.667;0.3;0.7;0.5;0.3;0.3;1;0.833;0;0;0;0;0;0;0.3;0.3;0;0.3;0;1.7
529;Justise Winslow;SF;26;25;29;11;26.8;2.8;6.8;0.409;0.5;1.6;0.311;2.3;5.3;0.438;0.444;0.7;1;0.714;1.7;3.3;5;3.4;1;0.4;1.5;3.1;6.8
530;James Wiseman;C;21;0;45;22;19.3;4.2;7.5;0.558;0.1;0.4;0.2;4.1;7.1;0.58;0.563;1.5;2.2;0.701;1.6;4.3;5.9;0.7;0.2;0.6;1.1;2.4;10
530;James Wiseman;C;21;10;21;0;12.5;2.8;4.5;0.628;0;0.1;0.5;2.8;4.4;0.63;0.633;1.2;1.8;0.684;0.9;2.6;3.5;0.7;0.1;0.3;0.7;1.9;6.9
530;James Wiseman;C;21;9;24;22;25.2;5.4;10.2;0.531;0.1;0.8;0.167;5.3;9.5;0.559;0.537;1.8;2.5;0.712;2.3;5.8;8.1;0.7;0.2;0.8;1.5;2.9;12.7
531;Christian Wood;C;27;7;67;17;25.9;5.9;11.5;0.515;1.6;4.2;0.376;4.3;7.3;0.594;0.583;3.2;4.2;0.772;1.3;6;7.3;1.8;0.4;1.1;1.8;2.5;16.6
532;Delon Wright;PG;30;30;50;14;24.4;2.8;5.8;0.474;0.8;2.4;0.345;1.9;3.4;0.564;0.545;1;1.2;0.867;1.2;2.4;3.6;3.9;1.8;0.3;0.9;1.2;7.4
533;McKinley Wright IV;PG;24;7;27;1;12.4;1.7;3.6;0.469;0.3;1;0.321;1.4;2.6;0.529;0.515;0.5;0.7;0.684;0.3;1.4;1.7;2.1;0.3;0.2;0.7;0.9;4.2
534;Gabe York;SG;29;12;3;0;18.7;2.7;7;0.381;2;6;0.333;0.7;1;0.667;0.524;0.7;0.7;1;0;2;2;1.7;0.7;0;0;1.7;8
535;Thaddeus Young;PF;34;28;54;9;14.7;2;3.7;0.545;0.1;0.6;0.176;1.9;3;0.622;0.561;0.3;0.5;0.692;1.3;1.8;3.1;1.4;1;0.1;0.8;1.6;4.4
536;Trae Young;PG;24;1;73;73;34.8;8.2;19;0.429;2.1;6.3;0.335;6.1;12.7;0.476;0.485;7.8;8.8;0.886;0.8;2.2;3;10.2;1.1;0.1;4.1;1.4;26.2
537;Omer Yurtseven;C;24;16;9;0;9.2;1.8;3;0.593;0.3;0.8;0.429;1.4;2.2;0.65;0.648;0.6;0.7;0.833;0.9;1.7;2.6;0.2;0.2;0.2;0.4;1.8;4.4
538;Cody Zeller;C;30;16;15;2;14.5;2.5;3.9;0.627;0;0.1;0;2.5;3.8;0.649;0.627;1.6;2.3;0.686;1.7;2.6;4.3;0.7;0.2;0.3;0.9;2.2;6.5
539;Ivica Zubac;C;25;13;76;76;28.6;4.3;6.8;0.634;0;0;0;4.3;6.7;0.637;0.634;2.2;3.1;0.697;3.1;6.8;9.9;1;0.4;1.3;1.5;2.9;10.8
